declaration_id,company_id,category,quantity_kg,condition,description,declared_at,expiry_days
83892f1b-f639-4ab2-9a2d-1476b496a9c2,8c95f899-3d5d-4d93-b256-e8cb41f26d9d,electromenager,1671.58,usage,Micro-ondes 20L,2025-11-30 02:51:47.436703,84
d9747fb1-b5c1-4ca1-93e9-b70045be80ed,6c44c424-74fa-485f-841f-50e3488359f6,jouets,231.26,bon_etat,Voiture télécommandée tout-terrain,2025-05-01 18:08:20.046021,45
67e4e134-ff03-4b7e-b1e4-705ea360d944,b0ae710c-e7cc-44b3-b755-5dd401ee7246,textile,484.49,usage,Robes d'été légères,2025-04-02 03:31:21.959782,65
76365a31-b340-4bdb-b277-79f57318a46e,3351f29b-bd32-433f-ad60-64729c7747c0,textile,1675.01,bon_etat,Robes d'été légères,2025-04-05 10:30:18.225812,75
63800913-3a47-45bf-8926-0590bfd4d43c,7590bfd1-2ba8-451d-9829-06ae1e983bea,textile,1035.6,neuf,Chemises formelles,2025-07-01 05:20:33.968078,25
29a85287-115f-44c1-9c79-8e8e25c36251,6c44c424-74fa-485f-841f-50e3488359f6,electromenager,13.11,bon_etat,Bouilloire électrique 1.7L,2026-02-24 08:12:21.734451,80
71257c7c-09a3-446c-959f-c887662be128,c371e159-d87e-438b-986e-92b6d9b1343e,bricolage,1332.1,neuf,Scie circulaire compacte,2025-11-04 11:57:19.308589,53
c51c0747-0357-4975-becf-bf6ad9243c4a,2fdc25f4-1dd7-4284-bee5-68e18af25eb8,textile,1092.72,usage,Robes d'été légères,2025-12-16 11:20:18.954310,9
8ff65869-bc76-47c5-8ba0-d2472cc6b266,be0e4fb6-08ec-4566-ac39-83557807c0a9,bricolage,96.63,bon_etat,Marteau de menuisier,2025-04-22 23:48:06.286543,39
6bcfd60f-688c-4351-bacf-0292c62b3c54,ce6bda4f-aef0-4d16-a36e-6ece3c862e3d,mobilier,720.62,neuf,Étagère modulable 5 niveaux,2025-03-21 00:03:31.096254,37
c57cc49f-7014-4b9b-b138-cba402acd62a,833be3de-5a02-43e0-812e-2e470bc5d7b5,mobilier,1260.23,usage,Commode 3 tiroirs,2025-06-28 08:59:36.080885,49
95950db6-fce2-45dc-8b22-2105afc86d8a,f7287489-92ef-49db-8116-f5ec9f55b717,hygiene,711.08,bon_etat,Déodorant sans aluminium,2025-09-07 08:50:12.900441,29
85b4c977-6b95-426f-bd0a-065f7b947b2e,7c60fc91-337a-47f4-92d4-7c3055258bdf,mobilier,1961.83,bon_etat,Commode 3 tiroirs,2025-07-18 23:05:22.167439,30
03b63022-7220-4b89-89cd-d5ff5c717f2e,bfe98f70-95be-4944-b662-534a2c6028c7,hygiene,1434.93,bon_etat,Gel douche hydratant 500ml,2026-03-04 03:51:49.233137,44
f5acc97a-fc6d-46e0-8e70-a5d5e53846c5,f7287489-92ef-49db-8116-f5ec9f55b717,hygiene,1584.31,neuf,Savon liquide mains,2025-06-16 17:42:28.914492,46
a2e3ae2b-923b-41a7-ad64-4d477de64d1a,7939133f-d82c-4d23-ba77-42a6af7022cb,jouets,1978.35,usage,Jeu de construction blocs,2026-01-25 06:11:59.099888,39
9e6c83e8-a6c0-4159-b06c-3ce844c2eaa6,2b322e7b-d30e-465c-a589-50d3561c4cac,textile,1297.33,bon_etat,Vestes d'hiver imperméables,2025-04-27 04:36:12.780851,13
ed5b4563-993d-4c96-8f38-16609b35b557,648986f7-7b1c-4913-82e7-3e9eae3f3bd0,mobilier,553.7,bon_etat,Lampadaire design moderne,2025-04-09 09:19:40.531224,58
5f606ff0-2dde-4bd7-bf88-b536ccf4f63a,01429819-dcd5-42b6-97e6-6d9a41b3b454,mobilier,1790.33,bon_etat,Étagère modulable 5 niveaux,2025-09-12 03:04:31.382013,30
780cad91-ae51-4b94-b598-58060a75a6b8,74322807-32d1-4da4-ad7d-f7978a97cc95,bricolage,1000.07,usage,Marteau de menuisier,2025-10-13 06:34:19.301164,17
a1a46432-612e-4d57-bd5c-2ed9aebe9b65,6c44c424-74fa-485f-841f-50e3488359f6,mobilier,167.06,usage,Table basse en bois massif,2025-11-22 05:48:28.560036,76
43a1470e-40eb-4ee0-b1e5-a1398dabc131,e64c23d7-c560-4927-97ab-13395a580f9c,electromenager,214.17,bon_etat,Micro-ondes 20L,2025-05-10 22:32:44.102422,44
e6147842-5ce3-43b6-8759-e3253081682c,01429819-dcd5-42b6-97e6-6d9a41b3b454,electromenager,1209.22,bon_etat,Bouilloire électrique 1.7L,2026-01-06 18:49:11.359504,63
3f4ebb78-5e42-48d6-a432-03416102eb41,01429819-dcd5-42b6-97e6-6d9a41b3b454,electromenager,94.29,bon_etat,Aspirateur balai sans fil,2026-02-26 04:21:02.326723,62
14d217bb-8d1b-4210-bc23-909eba428ca3,7590bfd1-2ba8-451d-9829-06ae1e983bea,electromenager,1960.25,neuf,Machine à café espresso,2025-04-16 15:13:06.438500,88
d5d1a5e7-273f-41c2-a03c-81d228a2b70c,44f87dfb-a16b-4049-aeee-a27c80ec7728,bricolage,1031.04,usage,Coffret de douilles,2025-06-15 04:07:31.451154,27
7d80334c-a1bb-434c-ab7b-310af785e103,c92bceb0-73da-45ad-8977-f3a43590d0c4,textile,1698.85,usage,Chaussettes de sport,2025-10-06 08:28:38.422147,11
d45b6697-fe36-425e-9812-a8d09467ba98,bfe98f70-95be-4944-b662-534a2c6028c7,hygiene,479.63,usage,Savon liquide mains,2025-08-15 12:37:28.723704,53
678141d4-c539-40a1-8bd0-8477d6e0bfa6,35e41756-2edc-4dd2-9d68-db5bb2a50ba8,bricolage,74.45,neuf,Coffret de douilles,2025-10-20 06:02:52.483117,64
f6f247d1-c61d-4ee6-ac4d-7a348d366e30,44f87dfb-a16b-4049-aeee-a27c80ec7728,electromenager,893.44,neuf,Aspirateur balai sans fil,2025-10-28 09:26:59.687311,24
6573450b-ffa8-4405-b4cc-bddb56481687,44f87dfb-a16b-4049-aeee-a27c80ec7728,jouets,802.09,usage,Poupée articulée avec accessoires,2025-12-24 20:05:11.249162,38
c22d2b5e-d824-495d-827f-40c159611d1a,ce6bda4f-aef0-4d16-a36e-6ece3c862e3d,textile,1473.99,bon_etat,Robes d'été légères,2025-08-02 10:50:43.951308,56
9e15f598-42a1-4d91-9f3a-6b5b71a22d7e,3351f29b-bd32-433f-ad60-64729c7747c0,jouets,530.94,bon_etat,Peluche animal douce,2026-02-11 08:16:27.799519,64
4d88fa7e-fd68-47ec-9f91-84a7690821ac,c7abc1e1-41ac-4ee7-a0df-d2fcbf28bdd9,hygiene,578.3,bon_etat,Dentifrice protection complète,2025-07-03 03:04:09.301624,22
8d4e85f9-0630-492e-9979-b618b9b06df7,bfe98f70-95be-4944-b662-534a2c6028c7,hygiene,909.56,usage,Shampoing usage fréquent,2025-10-17 11:24:47.431985,18
2f47a083-db6f-4f67-81df-cd94a4e55a66,e64c23d7-c560-4927-97ab-13395a580f9c,mobilier,1339.0,usage,Chaise de bureau ergonomique,2025-08-20 03:33:44.928007,77
12d855ff-fa14-423a-84b7-e5bcfb83c032,dfa2159d-4453-449c-ac54-d59321e388c0,jouets,1783.75,neuf,Peluche animal douce,2025-10-10 05:00:45.086309,88
60a2d2ea-f8db-4058-a5f3-4f8c4852d8bd,44f87dfb-a16b-4049-aeee-a27c80ec7728,hygiene,1022.42,neuf,Dentifrice protection complète,2025-04-07 12:30:26.814284,24
47964c6a-d854-4a43-90f3-a1bfff63dee2,c62f0ca0-25e6-403a-a5bc-c0bf0dc892b5,hygiene,62.31,usage,Lotion corporelle apaisante,2026-03-02 04:37:34.220777,54
d047178e-6fed-4f9d-b9e5-820a5baf90a5,d9eddab1-e10b-4c70-8dfe-693e5d10f45f,bricolage,268.24,neuf,Perceuse sans fil 18V,2025-04-21 18:24:02.721504,46
0165bbb8-53f3-4f23-8103-0237348908f7,b13086fd-6ba0-4e73-918b-5c098cb80839,bricolage,1440.55,usage,Niveau à bulle magnétique,2025-12-20 02:30:48.439526,59
a7abe9c3-3c98-4788-a744-84f2a4ce5908,bfe98f70-95be-4944-b662-534a2c6028c7,jouets,259.4,bon_etat,Peluche animal douce,2025-10-30 23:39:27.678573,16
716cb560-0893-4fca-942a-a13f0c26a45e,7c60fc91-337a-47f4-92d4-7c3055258bdf,bricolage,1363.42,bon_etat,Jeu de tournevis précision,2025-06-21 04:22:02.909200,77
a2671612-4ecd-4352-a313-007a98c56327,cd273784-7407-4954-bdbb-1b8582bd2f06,mobilier,372.11,neuf,Lampadaire design moderne,2025-04-15 04:12:46.414251,71
5162583f-aa60-4b0b-8e25-73bdf1272b0a,3351f29b-bd32-433f-ad60-64729c7747c0,textile,1041.02,bon_etat,Pantalons en denim,2025-06-12 03:08:37.087473,27
b94f4862-1eff-4672-88ac-7a2892ae6acf,b13086fd-6ba0-4e73-918b-5c098cb80839,electromenager,458.69,usage,Grille-pain 2 fentes,2025-10-04 03:10:28.567744,17
0fa5a592-d61a-4522-813c-e1de3687e6f4,5dfcce33-4e55-416b-99c1-59065f369372,electromenager,1273.76,usage,Grille-pain 2 fentes,2025-05-12 16:40:13.420929,23
8c205c64-50f1-4024-a056-400e4e8ea3ea,c8ee780c-6789-4d19-9428-0e76ad2a4414,mobilier,1232.71,neuf,Fauteuil relax en tissu,2025-08-12 17:30:36.191793,89
53f2f746-fd54-4ed1-831b-455c6f546748,cd273784-7407-4954-bdbb-1b8582bd2f06,hygiene,1883.8,neuf,Dentifrice protection complète,2025-11-23 07:24:17.937980,86
de45a3c6-572c-4cb8-b682-32197af660c7,470d602f-013d-4c6e-a801-60b5fdfb2c16,mobilier,681.86,usage,Chaise de bureau ergonomique,2025-09-04 03:40:59.043151,10
ef7b18ef-c074-4108-b319-f50f79d9d8cc,f7287489-92ef-49db-8116-f5ec9f55b717,textile,1897.61,usage,Vestes d'hiver imperméables,2025-03-28 10:39:22.299334,90
3d378740-2f9e-464a-9f92-61d65bdfc7f2,866c1a34-200c-4adc-b34d-446ae6768ec3,hygiene,1148.55,usage,Déodorant sans aluminium,2025-06-29 18:00:04.941217,10
b46bbb01-506c-44c9-92d1-e3cae45121cf,7590bfd1-2ba8-451d-9829-06ae1e983bea,bricolage,1095.7,usage,Marteau de menuisier,2025-06-27 18:47:04.062654,68
a2621da2-207e-411d-abe1-1b0015bd9d96,129971eb-d6cf-4cf5-a96b-25e567aa0758,hygiene,818.12,bon_etat,Gel douche hydratant 500ml,2026-01-24 11:38:57.684736,14
44505e80-ac04-4bb1-9236-b0ffe504e0c7,01429819-dcd5-42b6-97e6-6d9a41b3b454,hygiene,837.09,bon_etat,Dentifrice protection complète,2025-04-11 12:29:15.899707,50
76d66cd9-c710-4c79-901f-314de8e40dfa,c92bceb0-73da-45ad-8977-f3a43590d0c4,jouets,632.04,usage,Poupée articulée avec accessoires,2025-06-09 18:40:48.427107,51
4ab53451-90ff-4979-b5b2-377d3c425e6d,7537186f-b43a-4c23-a330-a7ae7a5f2647,bricolage,1523.72,usage,Scie circulaire compacte,2025-06-21 03:33:55.479497,20
8b3afa3c-3565-4394-81a3-5b0e87a06665,aec77c05-02d4-485e-a368-ef4934f2666f,electromenager,938.28,bon_etat,Mixeur plongeant haute puissance,2025-12-30 12:25:51.200979,38
ebad112b-6e57-42fc-9622-85128671331f,586d2e37-16dc-4fbc-9956-2ba3ea6b526a,hygiene,110.7,bon_etat,Lotion corporelle apaisante,2025-10-17 22:29:49.362099,60
ed9b2686-2b4a-40ee-96c1-eb360ee5c2e8,7a50b169-11ef-4756-88ce-333b77d1cf58,hygiene,1628.82,usage,Déodorant sans aluminium,2026-01-04 03:23:14.321542,47
9072ca5e-139a-436b-916a-85929c7b68e9,2b322e7b-d30e-465c-a589-50d3561c4cac,hygiene,327.09,usage,Shampoing usage fréquent,2025-05-27 18:34:43.704240,70
9778f23e-8b52-4580-9a7c-2493507ceb11,c62f0ca0-25e6-403a-a5bc-c0bf0dc892b5,electromenager,56.12,bon_etat,Aspirateur balai sans fil,2025-04-27 10:38:40.475819,65
f4d14a49-b63f-415b-87ad-1afa21ef34f4,8c95f899-3d5d-4d93-b256-e8cb41f26d9d,hygiene,1170.85,neuf,Gel douche hydratant 500ml,2025-06-06 15:10:07.472350,43
3eb69709-d0a6-448f-931b-5e3c9b2ea679,470d602f-013d-4c6e-a801-60b5fdfb2c16,bricolage,1765.86,usage,Coffret de douilles,2025-05-09 22:32:54.196532,67
10f46768-90c4-4ab5-858e-b345b8c212b0,e2547939-a36f-45f7-90de-060ee2afe69d,electromenager,26.27,neuf,Mixeur plongeant haute puissance,2025-06-21 13:00:48.780591,24
06faaa1f-6360-4f12-958f-e2dc4fb05b74,586c99fc-9714-4dc0-a20a-43931c137233,electromenager,737.9,bon_etat,Grille-pain 2 fentes,2025-05-07 11:21:07.909367,12
16c942ab-024e-461c-9a89-eda8b80174a1,b0ae710c-e7cc-44b3-b755-5dd401ee7246,bricolage,1144.86,neuf,Marteau de menuisier,2025-04-07 07:18:56.868496,77
9035cf32-b232-4598-af8d-3bec14cc79a6,bfe98f70-95be-4944-b662-534a2c6028c7,electromenager,778.83,bon_etat,Aspirateur balai sans fil,2025-12-31 00:32:05.410655,42
7d807492-33c8-4d83-991c-35c953838583,129971eb-d6cf-4cf5-a96b-25e567aa0758,jouets,1225.98,neuf,Puzzle 1000 pièces paysages,2025-10-19 20:33:22.594063,57
59ab0cb3-f71a-4364-ad2b-def34c1aaee1,648986f7-7b1c-4913-82e7-3e9eae3f3bd0,electromenager,1120.09,bon_etat,Bouilloire électrique 1.7L,2026-01-11 13:38:08.589316,32
c9ea133c-ab62-4652-bf9f-106985dd3c8c,4b23f694-0e34-45ed-9a84-9841561fb93f,jouets,808.76,neuf,Puzzle 1000 pièces paysages,2026-02-15 23:29:44.441804,11
4cfedb6c-e3c1-4565-a628-05a31dff46fa,b13086fd-6ba0-4e73-918b-5c098cb80839,hygiene,672.75,bon_etat,Lotion corporelle apaisante,2025-08-23 22:03:24.443287,65
6112db16-0556-40c4-aa67-a0e8782a7c9e,470d602f-013d-4c6e-a801-60b5fdfb2c16,hygiene,1787.33,neuf,Savon liquide mains,2025-09-03 17:02:13.111741,85
49afd2d9-f400-4d54-81fe-a14738f41569,7a50b169-11ef-4756-88ce-333b77d1cf58,electromenager,791.98,usage,Micro-ondes 20L,2025-07-05 14:08:00.419947,45
f2acb248-5dce-429d-83e1-11a8e5473452,648986f7-7b1c-4913-82e7-3e9eae3f3bd0,jouets,1019.56,usage,Jeux de société stratégie,2025-08-10 12:50:10.076972,69
f8c6605a-0cda-4f65-bc12-0d0cddd09fa9,35e41756-2edc-4dd2-9d68-db5bb2a50ba8,mobilier,606.58,neuf,Étagère modulable 5 niveaux,2025-06-23 22:59:16.244059,49
89816349-b063-423d-ac56-d4494d9a7d0e,3351f29b-bd32-433f-ad60-64729c7747c0,mobilier,1960.0,usage,Étagère modulable 5 niveaux,2025-09-29 17:53:30.615773,87
51cbb1e7-b2b7-4c7b-aa20-06d15638712f,470d602f-013d-4c6e-a801-60b5fdfb2c16,textile,954.43,usage,Robes d'été légères,2025-08-23 09:49:55.889389,80
33ade577-2960-4d36-a525-36470d5c6694,586c99fc-9714-4dc0-a20a-43931c137233,hygiene,112.2,bon_etat,Dentifrice protection complète,2025-10-20 22:47:20.062352,74
abbaeb0c-fa47-4d48-828e-79986ab1f671,586c99fc-9714-4dc0-a20a-43931c137233,mobilier,1243.27,bon_etat,Table basse en bois massif,2026-02-04 09:00:38.309759,38
cb9385fd-d79b-4066-81be-cc20f9236a4d,35e41756-2edc-4dd2-9d68-db5bb2a50ba8,textile,1896.93,neuf,Pantalons en denim,2025-12-09 19:17:28.100168,9
b58a8111-bf38-4edd-bfac-99f4486d34ad,e64c23d7-c560-4927-97ab-13395a580f9c,bricolage,843.37,bon_etat,Coffret de douilles,2025-10-23 00:33:06.986929,33
b78a5d7a-872f-40b7-95f1-7d3b6c157128,4b23f694-0e34-45ed-9a84-9841561fb93f,bricolage,1552.19,bon_etat,Coffret de douilles,2025-03-25 23:16:06.580767,14
9e12369b-5b12-477b-946a-8bea79e5d3d5,7537186f-b43a-4c23-a330-a7ae7a5f2647,mobilier,1042.18,usage,Étagère modulable 5 niveaux,2025-06-08 03:14:22.350888,68
0fa59435-75d8-4e6f-be27-25b234a3268b,c9fe8d4d-6412-4943-bc21-4d9f5aeaa400,jouets,634.37,neuf,Jeu de construction blocs,2025-11-17 19:16:50.558083,75
56145783-a458-4d11-86f5-497ac1c3beaf,e2547939-a36f-45f7-90de-060ee2afe69d,electromenager,715.03,usage,Micro-ondes 20L,2026-01-24 19:37:38.779040,89
210bc1c4-0460-4f0e-aee2-05285db8861b,38ead041-61a3-4dab-9f85-3af2e19247f9,mobilier,1224.05,neuf,Table basse en bois massif,2025-10-16 23:07:18.355512,42
05937809-733c-4fd0-b0a0-3830a524ad33,c8ee780c-6789-4d19-9428-0e76ad2a4414,jouets,457.49,bon_etat,Poupée articulée avec accessoires,2025-03-24 02:23:33.884993,33
2416f7f3-c99e-4880-8b40-185928a64d35,b13086fd-6ba0-4e73-918b-5c098cb80839,mobilier,983.12,bon_etat,Étagère modulable 5 niveaux,2025-12-20 20:14:56.415922,78
f7e90d67-0909-49f8-b7b5-11185567c5d6,9b7ccdfb-a76a-460b-84ae-099661613f24,mobilier,582.7,usage,Commode 3 tiroirs,2026-01-10 12:55:28.381410,76
3820554e-899e-49a5-8e19-a60fe7b65211,7939133f-d82c-4d23-ba77-42a6af7022cb,bricolage,1638.57,neuf,Marteau de menuisier,2025-10-12 23:47:08.963905,12
10280f8e-21e3-4048-9233-a41d5e0e3f59,b13086fd-6ba0-4e73-918b-5c098cb80839,electromenager,167.27,bon_etat,Micro-ondes 20L,2025-12-20 05:46:24.383869,39
91115b51-acb9-4b42-96ca-3055e43cccb0,be0e4fb6-08ec-4566-ac39-83557807c0a9,mobilier,435.83,usage,Étagère modulable 5 niveaux,2025-05-19 12:13:22.551186,78
d522190c-98e1-4463-b8f4-f541cfd073d6,9b7ccdfb-a76a-460b-84ae-099661613f24,mobilier,283.17,usage,Commode 3 tiroirs,2025-09-22 01:39:19.923592,82
6be44aea-ff1f-4886-a6e3-86d6570587fb,aec77c05-02d4-485e-a368-ef4934f2666f,hygiene,111.02,usage,Dentifrice protection complète,2025-08-25 01:01:11.566725,88
5a76c562-68ff-463e-b93b-dc495a50f3a7,b0ae710c-e7cc-44b3-b755-5dd401ee7246,hygiene,209.39,bon_etat,Déodorant sans aluminium,2025-06-26 02:47:48.523230,67
8161b1fd-719a-4ab9-bfa9-a790b594d8b5,129971eb-d6cf-4cf5-a96b-25e567aa0758,textile,1543.82,neuf,Robes d'été légères,2026-03-15 15:31:40.158842,27
6e66bef2-6420-4994-9da0-11244399d3e7,bb3baae5-20d6-49c6-9e58-a5e2a9d9fcf5,bricolage,1870.71,bon_etat,Niveau à bulle magnétique,2025-08-22 17:24:22.463552,90
7dc211f9-a3bf-411d-9b01-746b6c0971d5,2b322e7b-d30e-465c-a589-50d3561c4cac,hygiene,1928.19,bon_etat,Savon liquide mains,2026-01-07 22:01:07.754202,89
79461233-5e66-494e-8278-9b2645613ef4,866c1a34-200c-4adc-b34d-446ae6768ec3,textile,188.03,usage,Pantalons en denim,2026-03-05 11:02:55.253943,75
84a384ab-603b-43f6-84d0-fb1bea216b29,586c99fc-9714-4dc0-a20a-43931c137233,mobilier,1702.16,neuf,Table basse en bois massif,2025-09-04 04:32:28.951020,60
595aedc9-d2cb-41f4-8538-2bfa7afdfa9f,f7287489-92ef-49db-8116-f5ec9f55b717,hygiene,1994.37,bon_etat,Shampoing usage fréquent,2025-08-12 16:01:27.980474,30
261b9215-4024-462a-9979-64f8b00999d9,dfa2159d-4453-449c-ac54-d59321e388c0,mobilier,1754.72,neuf,Étagère modulable 5 niveaux,2025-07-11 18:51:45.623842,79
4f080fed-3618-43e1-982e-3e645fba0173,586d2e37-16dc-4fbc-9956-2ba3ea6b526a,jouets,1857.63,bon_etat,Poupée articulée avec accessoires,2025-04-23 17:26:25.943402,65
4964ad1b-9814-43e7-9dbf-12dfb2944a1f,e2547939-a36f-45f7-90de-060ee2afe69d,mobilier,1053.39,neuf,Fauteuil relax en tissu,2025-05-14 06:17:42.417594,66
c6e16da1-dcc5-45f6-aeaf-10d1ff069519,5dfcce33-4e55-416b-99c1-59065f369372,electromenager,1619.54,bon_etat,Bouilloire électrique 1.7L,2025-08-13 20:55:30.424130,65
4c661069-40c2-41c6-bc86-c0b6b634aac4,38ead041-61a3-4dab-9f85-3af2e19247f9,mobilier,1440.01,neuf,Commode 3 tiroirs,2025-09-13 11:42:20.090750,50
f5a1480f-3ae4-48c8-9462-309d56ad0202,35e41756-2edc-4dd2-9d68-db5bb2a50ba8,electromenager,1352.06,neuf,Bouilloire électrique 1.7L,2025-11-13 12:35:28.754785,85
d11a6c12-3a50-4e04-b992-1dc0a1fa7701,7939133f-d82c-4d23-ba77-42a6af7022cb,mobilier,1655.71,usage,Étagère modulable 5 niveaux,2025-08-09 18:48:41.085759,18
ccbffff6-70fe-4956-9594-fafd5f9e424a,833be3de-5a02-43e0-812e-2e470bc5d7b5,bricolage,199.82,neuf,Niveau à bulle magnétique,2025-12-19 06:54:05.534884,48
bfdf9ecd-3272-4c5a-98bf-1acc208eff43,45d98602-5488-4ae0-ad22-b513e51825e8,hygiene,528.96,neuf,Shampoing usage fréquent,2025-03-29 22:13:16.653267,41
889ec51e-8cd9-4c40-b8d4-ed1be6cf3db7,c8ee780c-6789-4d19-9428-0e76ad2a4414,electromenager,1169.1,usage,Machine à café espresso,2025-04-17 16:27:14.632840,40
f3dedfee-064a-44db-8a73-7ed23914760d,44f87dfb-a16b-4049-aeee-a27c80ec7728,mobilier,1388.61,neuf,Commode 3 tiroirs,2025-06-16 17:00:38.905887,22
e0de8565-49a7-49a9-a02c-c63bdbe51b72,c8ee780c-6789-4d19-9428-0e76ad2a4414,bricolage,327.84,usage,Scie circulaire compacte,2025-04-27 20:41:02.373054,46
4e3802f4-a4c9-427d-8457-85eb177abf78,3351f29b-bd32-433f-ad60-64729c7747c0,mobilier,1281.04,bon_etat,Étagère modulable 5 niveaux,2025-12-23 16:30:45.949386,85
4645d7b3-3687-4bf4-b1a3-8fe9a52ce635,4e7d5037-e72f-44f0-8aea-b62bbf9ba177,hygiene,1915.15,bon_etat,Dentifrice protection complète,2026-01-26 10:08:29.964531,65
9c66d1e6-3822-4344-bba9-eac1e777a69e,470d602f-013d-4c6e-a801-60b5fdfb2c16,mobilier,753.51,usage,Fauteuil relax en tissu,2026-01-11 19:39:24.972769,67
fb62bdfe-ff1a-49bc-90fb-7bff9ec6d7c3,833be3de-5a02-43e0-812e-2e470bc5d7b5,jouets,1652.95,neuf,Peluche animal douce,2025-03-16 22:37:58.931578,83
bf1ca149-f760-4616-918e-cd80385d283c,2fdc25f4-1dd7-4284-bee5-68e18af25eb8,textile,899.03,usage,Vestes d'hiver imperméables,2026-01-28 01:12:35.189691,16
9b46e6c2-f5c6-4381-acb5-af23a5a95c16,3351f29b-bd32-433f-ad60-64729c7747c0,jouets,132.9,usage,Jeux de société stratégie,2025-09-01 06:07:00.556846,32
8ce7f1a8-61c9-42b1-81be-47123cc6be2c,e2547939-a36f-45f7-90de-060ee2afe69d,jouets,308.21,bon_etat,Jeux de société stratégie,2025-04-05 07:40:59.012355,63
5138b6cb-f79a-42c9-a6e5-a3c0bc2ce3de,129971eb-d6cf-4cf5-a96b-25e567aa0758,textile,418.75,usage,Chaussettes de sport,2025-09-21 21:03:30.039884,18
407a0511-2059-4b54-ab02-07e153351de3,01429819-dcd5-42b6-97e6-6d9a41b3b454,jouets,1619.3,bon_etat,Voiture télécommandée tout-terrain,2025-10-29 22:24:07.742350,72
41b2786c-2f9c-412c-8bdc-742eeccfbb23,7c60fc91-337a-47f4-92d4-7c3055258bdf,bricolage,1132.18,usage,Niveau à bulle magnétique,2025-09-14 14:12:50.229696,46
00f70be3-3f9d-412e-9077-7fdb62039d4a,ce6bda4f-aef0-4d16-a36e-6ece3c862e3d,mobilier,797.94,neuf,Commode 3 tiroirs,2025-08-24 23:22:04.740915,34
edd456d2-b02f-4529-9e73-2b8781edccf5,bfe98f70-95be-4944-b662-534a2c6028c7,jouets,100.13,bon_etat,Peluche animal douce,2025-04-04 08:57:34.164047,15
e39f22da-0bc9-4b6d-a212-5c8704184b83,b0ae710c-e7cc-44b3-b755-5dd401ee7246,jouets,1869.82,neuf,Jeu de construction blocs,2025-06-22 01:29:38.208332,11
20351072-5bc1-4a9f-9d7c-480cfb9179b5,060d5295-74e3-4084-8ac0-324f653475cd,electromenager,368.16,neuf,Micro-ondes 20L,2025-05-03 08:58:24.878497,89
b390225a-fadf-4caf-945a-02f42dc49ef9,44f87dfb-a16b-4049-aeee-a27c80ec7728,bricolage,1985.78,bon_etat,Niveau à bulle magnétique,2025-06-29 17:20:14.688702,55
7a5f1e06-d629-43cf-b355-77fc7e37916f,7472fd5e-1c35-410e-84bb-eb2ed92de9ba,bricolage,1368.63,usage,Scie circulaire compacte,2026-02-01 05:49:59.160453,24
cdeb5d05-fcb7-4552-85cb-0d880213f5af,a86fe827-7f4c-4d68-9ea3-a31ac4a734ce,mobilier,246.08,usage,Lampadaire design moderne,2025-09-09 13:24:37.212437,74
71dd33e9-1e75-4c4b-bedf-fcd1c09592ae,586c99fc-9714-4dc0-a20a-43931c137233,hygiene,1957.66,neuf,Gel douche hydratant 500ml,2025-03-27 01:36:20.373599,45
d3236a55-c97c-44c0-967b-b22e1be5a627,129971eb-d6cf-4cf5-a96b-25e567aa0758,bricolage,1441.0,bon_etat,Scie circulaire compacte,2025-11-01 15:10:01.669536,55
ec1a335a-bfba-4596-8542-17b1fedeb105,aec77c05-02d4-485e-a368-ef4934f2666f,hygiene,926.64,neuf,Savon liquide mains,2026-01-02 11:08:07.462117,31
671debe4-b02e-49b6-b503-4cc914a955ce,2b322e7b-d30e-465c-a589-50d3561c4cac,mobilier,234.56,usage,Lampadaire design moderne,2025-11-30 18:19:44.229023,85
3e797910-e61c-4cf5-ad55-68baf1f6e5b9,aec77c05-02d4-485e-a368-ef4934f2666f,textile,420.1,neuf,Robes d'été légères,2025-07-08 00:30:15.079242,11
ef723474-fe63-48f7-a484-269b8c6f3fa5,470d602f-013d-4c6e-a801-60b5fdfb2c16,bricolage,1347.33,neuf,Jeu de tournevis précision,2025-03-21 12:24:36.465097,12
f4715b7c-8b90-4809-bf3f-acc563aa2e7d,01429819-dcd5-42b6-97e6-6d9a41b3b454,bricolage,476.34,neuf,Perceuse sans fil 18V,2025-08-12 12:53:29.409266,24
9d153e47-c727-44ed-9669-58bda1b12f5a,dfa2159d-4453-449c-ac54-d59321e388c0,jouets,475.98,usage,Jeux de société stratégie,2025-06-06 14:12:54.389472,47
0128a9c1-93f5-455e-952f-91ebb3808ea4,470d602f-013d-4c6e-a801-60b5fdfb2c16,jouets,1547.35,bon_etat,Voiture télécommandée tout-terrain,2026-01-17 20:06:11.963689,45
f09a1366-76a5-4975-8cb4-4bf6361c6e1f,833be3de-5a02-43e0-812e-2e470bc5d7b5,hygiene,1047.29,bon_etat,Savon liquide mains,2025-04-26 23:06:57.543969,42
a58fa048-b687-4966-b67c-27135d759059,d9eddab1-e10b-4c70-8dfe-693e5d10f45f,textile,1897.56,usage,Pantalons en denim,2026-02-25 10:15:00.822598,87
b3f6aa30-7bb2-4986-80de-aaa9222d4a5a,6c44c424-74fa-485f-841f-50e3488359f6,mobilier,1116.14,neuf,Étagère modulable 5 niveaux,2025-11-08 02:12:38.653591,89
eaa83265-6b7b-4470-b110-ac1ab3b8ba36,c9fe8d4d-6412-4943-bc21-4d9f5aeaa400,mobilier,1573.75,bon_etat,Commode 3 tiroirs,2025-05-11 18:13:01.125208,60
