donation_id,declaration_id,association_id,outcome,matched_at,transport_cost_eur,distance_km
a7d6e583-b740-4fd8-8b53-267ac655b86b,9fe9367c-1465-4cb5-b5e8-0a0d8f462d5f,f25dea73-7080-412a-b175-b2038860a9f3,accepted,2025-10-29 14:25:28.994103,91.35,662.02
a60dd0ab-f4c5-4214-96ca-0501913764cf,92e8a2f1-5260-4d34-b7fb-08839c5e4876,63ece0b3-1ef0-4c25-81ca-851af79de572,accepted,2025-11-18 01:13:36.884431,328.83,129.76
8444eaa7-2a4e-44eb-a524-f836c5bfb27f,d9898a1c-810f-430d-8ee4-4aeae22de05a,d35f8cff-4ac9-4e8a-979e-2d4a85453a70,rejected,2025-10-05 20:47:24.474618,437.32,64.52
a050a9fe-9542-4aaa-8203-9ccd6e609156,ccbffff6-70fe-4956-9594-fafd5f9e424a,1653a1a4-4584-40f8-b52e-6709d07ec937,accepted,2025-10-24 22:50:46.775450,485.67,45.03
787c9d1a-79fe-490c-99e5-f3d431aaf781,87414bff-8910-4fe8-b60b-f889b782959b,389371b8-47c5-482a-a759-abccc2a88c3a,accepted,2025-11-11 18:56:01.394517,213.57,191.82
031e2aa2-2ce5-4b73-903f-a9850231a812,d522190c-98e1-4463-b8f4-f541cfd073d6,b8c972f3-674a-4f8d-a777-78ba1d3bd532,rejected,2025-11-24 19:20:42.198767,235.09,685.99
a0b9d048-18c3-4963-b795-060ca1efe371,210bc1c4-0460-4f0e-aee2-05285db8861b,26a3c629-775f-47fe-9bf2-fed97b57847e,accepted,2025-03-27 02:20:22.891111,258.74,524.43
e4114184-dba3-4bd1-b8ed-d31d7e3ab214,40a71b71-628a-460f-b888-a90217a99f27,77c5d91a-18ba-43e3-ba0c-e15ac8283f69,accepted,2025-06-24 07:57:56.513225,287.42,5.13
34df08b7-2a10-4961-bc4c-038136434202,e790395d-980e-487c-b7d4-371d202b9c46,251e4416-1dcc-43b3-a541-f07fc103e1ea,pending,2025-12-19 23:38:30.882814,326.02,712.64
58d9b14d-8989-4101-b375-25f177a2377a,7bd067a0-e92b-4504-bcff-6cf0dacfea33,54f7dd2d-7254-425f-b0d8-2dff14e1103d,accepted,2026-02-16 02:31:11.265338,238.98,275.98
549e7bee-0737-4fac-84f8-5f29d0f57082,86cdec11-6a8b-44d3-8573-c4046e1d8fa0,4c4c3331-66e3-48c2-b51b-b539603203e1,rejected,2025-07-22 17:31:48.418014,425.27,268.92
3cad567c-6cae-4f75-8d1e-3d0bc42aab48,eddf97c9-7be6-4a99-b4c0-d82c0e05d778,7c33cd8b-3dbf-4c22-a97a-a82aadf5a2e8,accepted,2025-05-21 18:42:02.309447,364.0,293.82
48a2f5fc-c5d8-46fd-9dbf-20d6030a58bd,f7e90d67-0909-49f8-b7b5-11185567c5d6,263ce2ff-07e2-4491-905d-576405e14c59,accepted,2025-05-07 20:15:04.462330,336.28,6.75
549778b0-a556-4b82-b4e4-0a08f512f2b2,d047178e-6fed-4f9d-b9e5-820a5baf90a5,56c13f9a-ebc7-4bc0-8967-557465e7294a,pending,2025-11-11 14:40:06.102561,160.15,419.98
917bce3f-2720-47a2-9443-bdc1e557f167,4b53a6bb-9ddf-4cdf-984c-fa5db4dc14f1,857c4d41-5c3d-47d5-b8d7-b3ca644f24cf,accepted,2025-04-10 22:30:43.767782,98.79,116.66
78692483-02d0-41d4-9c44-d42ede29a939,65d786f5-e22f-486c-a498-92973425f1ca,1b909135-783c-48e4-b8b2-8d7167267a54,rejected,2025-12-12 03:41:59.982768,71.34,490.63
59ad3156-1777-4076-a363-e776d1cec8a9,ab31c85c-baf2-4ba5-a460-a2d451d5bf18,7319da71-2c44-479c-b37c-1efc7c24f997,pending,2026-03-06 11:11:56.671123,208.59,368.35
e675e426-ddc8-4034-bc4f-8aa519909d52,cb058594-0be5-4543-b516-6faf648a3bf6,a19c76c1-bfef-4ae2-bf22-ce651c1451c8,rejected,2025-04-19 00:52:07.980121,71.73,334.5
f95b0cad-33ad-40a7-adaa-1e347104eae1,fc106f0f-f7eb-44a2-88d2-565364623068,56c13f9a-ebc7-4bc0-8967-557465e7294a,rejected,2025-09-26 06:37:37.158580,302.63,618.86
313f3cf2-2eb4-4b43-b989-ce26d52a339e,2416f7f3-c99e-4880-8b40-185928a64d35,3c7767e7-4fd3-4165-9bd2-a54623f88b35,accepted,2025-07-31 22:10:22.545462,478.97,112.04
a69836f4-7799-4852-b9d1-2c5cc92768cb,e0de8565-49a7-49a9-a02c-c63bdbe51b72,5302660b-a17f-486b-8964-83e36d0889e8,accepted,2025-08-29 05:05:35.453780,43.31,748.57
24a7bfa7-581e-4f94-a7f0-6daba1bcc46e,d9606dea-bbf3-45b6-9a07-0ad16906ce0c,3f744130-ac9e-4b79-8aee-45ca108d1f0b,accepted,2025-05-13 00:21:17.961795,264.0,737.32
b65f6213-67a1-4023-8578-1fc7bdaf059c,c3fa236d-8172-4a88-8eaa-f8c6d72d19a1,97c01076-a980-4464-89ea-fec17a4f5dcb,accepted,2025-07-08 08:16:53.203490,370.64,107.06
8378b535-84d0-4b61-b364-3568b0e98436,4ab53451-90ff-4979-b5b2-377d3c425e6d,52350145-c4e7-48b8-8bf8-138cfa167256,accepted,2025-07-13 00:00:20.288235,443.69,405.77
65d7ebba-3611-4f70-a939-3034ea1ae1d7,44505e80-ac04-4bb1-9236-b0ffe504e0c7,a6b722cd-a21f-4f99-bb46-745f039e80d8,pending,2026-02-23 08:41:40.546663,459.64,611.09
486420f3-6008-4c70-9e88-b4a3f8d16dd3,434aa974-dc5a-4983-88e8-32956d862ad0,b2842d07-1c6f-4942-95a6-eb117e89a7e1,pending,2025-10-20 06:53:51.176400,485.84,365.01
d901f9cb-7b83-4f74-89d2-1fa9ff349752,781d890b-3c2c-44d5-aaa3-8e1c2f3dfac5,5cf44aa1-0edc-4031-8cc0-5c60ac58f9ed,accepted,2026-02-02 03:42:31.114509,356.01,600.0
b49db931-2881-42be-9e95-92b096815b11,95950db6-fce2-45dc-8b22-2105afc86d8a,3909e5a7-29f7-4857-943d-595530e0d2df,accepted,2025-05-12 08:19:08.938641,170.68,590.77
05f81f3e-5a1b-45a0-aca3-3264bd53fa25,a58fa048-b687-4966-b67c-27135d759059,cfc4f3e7-632f-4ea8-a05c-d3f43a5f33fa,accepted,2025-12-17 01:44:48.866475,120.66,572.94
67cd71c5-d99e-4e5b-a99e-161f3e75428f,03180c60-860d-4c33-bfff-1ed7bb2b4f7c,018f27a3-0d0d-48e3-8ca7-d9816bf11b8c,pending,2025-04-03 16:44:56.836409,83.68,569.77
f0c28e3e-316e-4b54-9286-436234ee4abc,5dd82a5b-ca0f-4270-9395-fc78ec0c97eb,c6506340-0e3c-47d8-ab5d-7e7c977db914,accepted,2025-04-15 07:40:01.726801,353.27,261.29
8ea1426d-d3bf-4134-b91e-5692477164ff,8bc55aad-7065-4604-9a3d-f38819946d1f,7e19da53-a92e-4e30-b261-d1fe6aef406e,accepted,2025-08-25 08:45:54.149117,250.58,458.66
d25b7082-403c-4055-9369-a4dd38ae7e4d,d1e1ac31-5d8b-4e99-b9f1-0271437bd4fe,b182a513-39f6-446a-8d09-f20ab016e260,accepted,2025-08-18 09:21:17.255227,378.98,673.9
ceac9741-82fc-40b0-93b4-6ddbd1a96ad4,63800913-3a47-45bf-8926-0590bfd4d43c,742da192-bcb9-4810-b704-bab2bfac2383,rejected,2025-10-24 06:01:32.298750,270.91,25.09
2771e5e2-8075-448b-94e2-8b9d445e530f,966ce9be-14ae-492f-b1a0-6e1f5e75c6cc,4c4c3331-66e3-48c2-b51b-b539603203e1,accepted,2025-08-14 19:10:41.871858,115.95,601.4
ffc6977f-4a62-4448-9c40-3a5d3f8ec3ca,226a19da-5b4c-4567-be5d-ffbb5d776edc,1b375bf6-a284-4fe3-b1af-b8fbb696a744,accepted,2025-06-03 06:10:07.928957,90.29,54.32
652f221e-38cc-431c-b5e6-28fd0a2c84cb,a8c09877-9ce7-4701-9d66-0d50cbe9a075,dba95e7f-4482-4b5c-acb0-5297ffd94e15,accepted,2025-09-19 15:38:52.112741,279.76,290.15
547c5b4b-db86-4d5f-92f5-4285205d274b,f7e90d67-0909-49f8-b7b5-11185567c5d6,857c4d41-5c3d-47d5-b8d7-b3ca644f24cf,accepted,2025-07-20 14:14:43.674776,344.25,451.7
2e7fddaf-c5a2-40eb-a9a9-48869d43f5f6,87414bff-8910-4fe8-b60b-f889b782959b,1b909135-783c-48e4-b8b2-8d7167267a54,accepted,2025-04-26 00:34:34.266445,206.67,411.18
43e8331b-d641-43dd-9279-eec6b3d2255e,6ed049e2-7aa5-4eef-8b8f-828070065c2d,3909e5a7-29f7-4857-943d-595530e0d2df,accepted,2025-11-19 05:38:17.997780,338.96,741.56
a9e7eb0b-6002-4b76-8f94-dc4a363dff07,4ab53451-90ff-4979-b5b2-377d3c425e6d,a6b722cd-a21f-4f99-bb46-745f039e80d8,pending,2025-10-19 03:48:55.952187,488.39,253.56
f2665d96-91b4-4a71-86fa-12b0abb620e3,f09a1366-76a5-4975-8cb4-4bf6361c6e1f,4c4c3331-66e3-48c2-b51b-b539603203e1,accepted,2025-09-24 23:31:15.508670,140.64,498.35
ce4c94bd-a41e-4b7b-8cdf-341aa1c9df4a,db7ab169-e8be-4caa-abb7-7214ac7f1f18,b8c972f3-674a-4f8d-a777-78ba1d3bd532,rejected,2025-07-07 04:04:24.325931,457.51,565.18
10c10b0c-df89-47d0-a45b-411eefa74504,58797f5c-8c3d-4298-902b-d44ac4cd582a,e7be4fc8-7147-48af-b288-dd4ed6489a2c,rejected,2025-06-05 01:33:17.052286,282.38,484.69
1355e2be-21b4-40f0-a7de-2f857be74e30,4b3971c4-1024-4123-a281-beeffac51282,d094cf7c-d718-407e-a344-6dd2f63e6c17,pending,2026-03-11 01:57:26.745986,161.21,146.05
25ca2305-29f0-4ce3-b3fd-0efc1582406b,f2cbe48c-6deb-4e79-82b0-c57d1474b139,1138d370-4335-41eb-a651-b802501e501d,accepted,2025-04-05 12:44:54.802518,103.42,413.51
1c8d47ea-bc5f-493e-8f3b-e2d0d8b3556c,3d378740-2f9e-464a-9f92-61d65bdfc7f2,a7aa7082-85de-4895-8813-f2985518a775,accepted,2025-05-30 04:28:01.567526,287.17,108.4
d9904f88-5dce-4459-bf9c-b0079fb39956,04bd5851-d32a-45c3-97c5-feba050016e2,6177632f-2c87-4384-bccf-c195c9c94aca,accepted,2026-02-24 19:01:37.655052,243.84,750.31
68494392-ff8e-4a6d-969a-408d963fed2d,7bbed418-fa66-4426-b70e-92845617b046,22078e3d-b5a5-4b55-905a-152ceeeec304,pending,2025-12-21 18:56:41.453002,306.5,620.06
e3baa65e-6a2b-4446-96d0-57fe823e3fd6,7d141f25-890f-47aa-bdac-11c2d8ddfedf,63ece0b3-1ef0-4c25-81ca-851af79de572,rejected,2025-12-20 14:59:38.649061,164.55,632.98
d50cdaf6-719d-4a69-a41d-1bf553e1e49c,0128a9c1-93f5-455e-952f-91ebb3808ea4,51fd3b2b-5a6e-4633-9995-dcf0845b9136,accepted,2025-06-30 05:46:01.705786,359.69,422.69
90854d18-3fb2-4593-a1dd-9284eca231e2,70bb5c4f-d45e-4978-821d-97662ce31845,873238f7-7edb-47b2-a806-550c7e693cf1,accepted,2025-04-29 08:17:49.258449,397.4,131.7
b217fea0-9611-4f25-90eb-25f665c6f380,ef723474-fe63-48f7-a484-269b8c6f3fa5,a8528709-0c4c-413f-9d08-b8ce4495b6b4,accepted,2025-09-14 04:30:12.505324,187.71,707.3
35e68fbe-2620-4fa9-871e-f274e1693948,9fe9367c-1465-4cb5-b5e8-0a0d8f462d5f,0f3a939b-b21c-4d3e-8425-1a42711e85c7,accepted,2025-08-20 19:33:41.500363,160.92,760.5
2660346e-2b60-45dc-816b-1ffca7987e30,de9e9051-5eca-4a75-8537-9af9385c458d,c5413235-9648-43ad-93db-50df7e4728f0,accepted,2025-05-02 16:57:14.085390,289.44,602.95
ddeb7e7c-cbe9-4533-836b-2158e9596218,28b38755-dadb-4322-9ca7-e93f33b951f9,f5a44647-2105-42d3-835d-80a338ffc5c9,accepted,2025-09-27 01:01:55.549912,186.08,196.08
c9126309-2112-461f-9b13-bd8007615143,8988a98a-245f-4287-a2eb-1913c0799d6d,63ece0b3-1ef0-4c25-81ca-851af79de572,pending,2025-06-08 13:38:18.118002,137.04,36.7
b12004a0-50da-45c8-b0a3-a08aee3e9116,282b477a-06ee-4242-8920-e7c3e31c9efa,1653a1a4-4584-40f8-b52e-6709d07ec937,accepted,2025-10-06 14:10:47.122089,402.18,95.13
1cfa632a-c829-4eef-b014-28d515485d4c,96e45cb9-b701-4e4f-a0ba-58948ffacaa0,fe88bccc-8c57-4913-9055-77a8fb7e0e89,rejected,2025-11-15 12:29:34.791047,31.86,415.91
18b37ff1-8454-4a96-a865-0164998415a2,4cd6495f-b0e2-497b-9bfc-d6979ab3feea,e7be4fc8-7147-48af-b288-dd4ed6489a2c,accepted,2025-07-23 21:05:14.926462,264.19,392.01
6118b2dc-df28-4876-ba93-4d4abe81ce18,6bcfd60f-688c-4351-bacf-0292c62b3c54,6a360ddf-abaa-40c3-b583-1e53e92f4c22,accepted,2025-08-08 13:10:25.218932,266.67,758.83
66d3f216-0e14-4493-9eb3-88d273b3823e,b24b4775-27e7-4274-97f7-405956e7d3d0,9018fed1-b9a6-43d5-ab86-6c5e27adf7d5,accepted,2025-12-12 13:05:57.269045,23.52,57.05
8fff01b1-684b-4fc4-b541-df63e1206faf,8869f9b1-78f4-4bf6-87c8-0cf46e62bba8,cfc4f3e7-632f-4ea8-a05c-d3f43a5f33fa,rejected,2025-08-22 20:20:21.613609,435.18,342.25
9fcc944d-f544-4f18-a799-746c13f32099,b16938ab-1b2e-4a53-87d1-33b38a6d5ffa,54f7dd2d-7254-425f-b0d8-2dff14e1103d,accepted,2025-08-31 10:38:18.503371,357.32,781.1
8fe1a892-3f54-4a85-9ff4-9864ef901828,298e0525-3d02-4229-b393-d8c71ff00481,11d1e926-5c44-447c-87fd-2982a0af2db4,accepted,2025-04-13 23:04:04.887234,471.08,598.78
708c3798-5fd3-45c4-8b4b-dc9ef24cd164,39017c89-3dd1-4604-a7c6-251799776f52,50974656-d769-47ff-a59b-a27f24e11f63,accepted,2025-07-08 20:45:26.674278,179.22,74.58
7c5b4f98-700b-4a3c-a406-3a58a1848e19,fe4af60e-3724-4d14-a4b8-f73c4d36499b,c6506340-0e3c-47d8-ab5d-7e7c977db914,rejected,2025-08-20 07:32:45.891744,287.88,462.1
2fdd235e-91cd-495a-bf2e-33e51d93ad91,e68ff072-23fa-4c94-af0e-64b6a2b43a52,2bb2ee77-61e9-44d2-b9f2-651149a42f98,accepted,2025-08-11 05:37:01.198690,236.54,326.54
e96fdfca-0b49-4644-866b-33da4f52f345,780cad91-ae51-4b94-b598-58060a75a6b8,29d07ba3-45fc-4b4a-9ef1-5673146836d5,accepted,2025-11-05 07:52:16.652734,76.79,9.69
7a39f33a-69c8-4ac3-8641-9d8a123a5714,9174f732-5196-4ed2-b8dd-6b2cc2e4e880,7c33cd8b-3dbf-4c22-a97a-a82aadf5a2e8,accepted,2025-06-30 06:21:49.910655,378.06,41.19
bb683b22-1175-4cd5-9897-3f358c8555e8,d9898a1c-810f-430d-8ee4-4aeae22de05a,1138d370-4335-41eb-a651-b802501e501d,accepted,2025-08-11 10:57:32.585520,261.36,235.42
422212cf-d099-4007-86bd-268216e65cac,03180c60-860d-4c33-bfff-1ed7bb2b4f7c,afc5b393-2c72-44ad-a624-258166f88025,accepted,2026-03-04 10:01:03.573214,155.13,741.72
b27ce6cf-83e1-4912-b016-f149f70af7cd,a2621da2-207e-411d-abe1-1b0015bd9d96,b2842d07-1c6f-4942-95a6-eb117e89a7e1,rejected,2025-05-18 07:08:31.584982,34.79,129.28
342511df-9cbe-45a9-8879-77067a2132a4,bbc6f522-d2b6-4b25-9a1f-704ba157585f,5cf44aa1-0edc-4031-8cc0-5c60ac58f9ed,rejected,2026-02-25 15:06:09.589247,402.45,680.33
c73ea59e-d4a6-430d-a113-dbdd35e62e42,6bcfd60f-688c-4351-bacf-0292c62b3c54,56c13f9a-ebc7-4bc0-8967-557465e7294a,accepted,2025-08-31 13:38:31.467481,345.1,731.76
c38bc68b-12e6-4fa0-bd1a-1aa94c0a6c56,6ed049e2-7aa5-4eef-8b8f-828070065c2d,035d6ccf-b693-430c-8819-45ff5c725d89,accepted,2025-11-23 09:29:57.009317,479.55,13.86
ad9bc5dc-14e4-442d-a5e7-1d2e17a1c8c2,5ed0654d-e4f0-4f75-95cd-24446232eb80,11ae5623-ce89-46cc-92fb-179d341136d2,accepted,2025-07-26 16:27:24.848165,40.05,460.31
0adf1644-62f6-402f-a306-4c736f4de9eb,ed9b2686-2b4a-40ee-96c1-eb360ee5c2e8,a8528709-0c4c-413f-9d08-b8ce4495b6b4,accepted,2025-08-23 00:39:13.335925,60.86,171.99
172d66af-bee2-4013-92c7-bddd87ae29e2,453f50a0-6124-40c4-9c57-acb67b1c580d,d094cf7c-d718-407e-a344-6dd2f63e6c17,accepted,2025-04-24 04:30:49.952697,218.07,518.52
2d455ff1-b451-49ab-bbdd-f334260c8d29,8ce7f1a8-61c9-42b1-81be-47123cc6be2c,9db9508a-aa73-415d-8ad6-5a455849f155,accepted,2025-08-22 15:34:44.142055,125.98,668.62
3c5002dd-f81f-4580-87e0-0a1757b299c0,dbb05de1-95c3-4360-ae81-61927718bca2,263ce2ff-07e2-4491-905d-576405e14c59,accepted,2025-08-09 18:47:24.134735,403.84,682.54
64a9b65f-b0b4-4e15-8ee7-39fbd4dda27f,eb4f49a8-8ba2-4a6b-a8b7-f719482666eb,7bffd16d-2688-4d5b-bcf6-c5ab8782302d,pending,2025-04-14 05:56:40.376866,497.27,371.71
e6ae56d9-705c-4c99-b258-38569f67156d,0128a9c1-93f5-455e-952f-91ebb3808ea4,1138d370-4335-41eb-a651-b802501e501d,accepted,2026-01-28 11:21:04.183433,52.33,83.07
10a65fd9-fe28-40a0-82db-beb516ac6a69,2bd79cb9-f32a-4f50-b9e4-848b816cf7eb,3f744130-ac9e-4b79-8aee-45ca108d1f0b,accepted,2025-12-13 22:05:21.016269,178.81,106.93
68100f80-c3f2-4630-979f-84cc989ee29a,6d76f419-5c6a-4a25-b9d0-467b4cb35a64,2b5b2f3b-8df9-4db0-8ecf-963a855ebce2,accepted,2025-06-05 10:47:25.967502,317.37,720.59
1633a60d-7f3e-41e0-97b9-b485bdca5c5b,a1a46432-612e-4d57-bd5c-2ed9aebe9b65,3208ebc8-095f-4a0c-a0df-69c8a220c748,accepted,2025-12-26 02:06:11.892396,315.84,248.01
c1b21ae8-b6b9-4141-be24-d433001acb5a,04bd5851-d32a-45c3-97c5-feba050016e2,22078e3d-b5a5-4b55-905a-152ceeeec304,accepted,2025-04-13 10:03:58.850760,194.96,256.48
2813ed52-7844-4a3a-96ad-f13f2eae7b38,51cbb1e7-b2b7-4c7b-aa20-06d15638712f,b997845e-76e8-4247-b0e4-5fe430a776c4,accepted,2025-11-02 19:14:18.644203,138.16,181.11
15206b1e-d5f0-49a4-956b-fb3bf6e2e0b6,4d44f00e-1409-4a49-bf0e-63a6282b1d57,4ff1a953-3c1a-4939-be70-7f98ac406bbf,accepted,2025-09-26 07:41:51.249450,423.25,111.77
d644379f-6014-40de-b4ed-4710d59c5c08,0c83471a-c684-4a00-9185-669fe1188a15,0f3a939b-b21c-4d3e-8425-1a42711e85c7,rejected,2025-05-26 08:15:23.068086,242.17,290.2
c672f495-c9b8-4869-986c-d3a0c6a477b9,f5acc97a-fc6d-46e0-8e70-a5d5e53846c5,3208ebc8-095f-4a0c-a0df-69c8a220c748,accepted,2025-12-25 00:46:24.308536,104.37,487.27
af1d76c0-9d24-4ae0-9138-e530693d51f2,3b831e17-a50f-4e3b-a90e-5ae9037ba03a,98c5db73-d239-4ac1-8b85-1299a8f5ce9f,rejected,2025-07-22 18:11:56.645719,87.2,433.2
099e7a22-1839-42e6-91a1-3df510be5ab9,732b37d6-188c-47a3-927a-e0adbfc0aa2f,035d6ccf-b693-430c-8819-45ff5c725d89,rejected,2026-03-01 12:05:56.253339,56.7,64.94
043d5d64-6c6d-4572-8bdb-c95fa77c823e,0a3b8825-e0f0-45fa-b4b4-9db2eca61a57,c1b2b0a1-e231-46c4-a835-984ffe81ca2c,accepted,2025-11-07 06:20:28.602037,410.07,465.23
94f8df14-bb6a-451e-9462-7f8b57518477,b512da22-4a7a-491d-95ff-0f77f214eb5d,9fb282ff-daad-49b1-bd4f-23a9eb6cdb16,accepted,2025-05-09 11:09:24.164454,37.6,212.19
b86a6f4d-d22c-4797-96bf-5ca85dccd36d,3fe7dec2-bf32-4d5a-876c-36d98bd0f50d,fe88bccc-8c57-4913-9055-77a8fb7e0e89,accepted,2025-04-23 01:42:10.342688,392.09,295.83
eac5375e-95db-4ae7-bb2a-299597371886,87414bff-8910-4fe8-b60b-f889b782959b,9018fed1-b9a6-43d5-ab86-6c5e27adf7d5,accepted,2025-06-18 00:17:56.606098,431.44,111.44
a9928a73-8bed-49db-9fdc-25591a560d65,4e3802f4-a4c9-427d-8457-85eb177abf78,fd65254e-1fdf-47fb-9053-fe8a4af48396,accepted,2025-05-18 21:23:37.847463,194.66,13.42
3795debc-779b-4942-8b62-97799817a534,60aaac91-bc56-4857-a1a9-aab02198a28d,63ece0b3-1ef0-4c25-81ca-851af79de572,accepted,2025-05-11 08:33:46.574036,383.46,116.59
e5c5cd62-b8bc-4d00-b969-4f425b08bea3,0272dc88-73e1-4a73-992b-7b19eed9284b,c6506340-0e3c-47d8-ab5d-7e7c977db914,accepted,2025-12-18 19:05:26.240870,291.59,698.4
4d49a2c3-30e6-4063-b7be-3d4357161b5a,966ce9be-14ae-492f-b1a0-6e1f5e75c6cc,60636fe1-8492-4acd-befe-9ebedf0c66d4,rejected,2025-04-13 01:04:18.361071,470.8,37.13
00bf757a-e8e3-40f2-a7bc-a58e2cf689de,a5fa8c95-3385-4517-b1b6-b77b0e73758a,3208ebc8-095f-4a0c-a0df-69c8a220c748,accepted,2026-02-26 23:20:29.939145,146.89,191.04
2bf94570-dd5d-4ec5-837f-1ecd46844e67,1a94dbc9-44ca-4a6c-95b7-b5e525825924,54f7dd2d-7254-425f-b0d8-2dff14e1103d,accepted,2025-10-31 20:59:28.623264,399.9,313.53
4b365d7f-ce18-498d-a605-9aefcf96219d,47e55e9c-3521-4c9f-a361-d34a285ec500,3c7767e7-4fd3-4165-9bd2-a54623f88b35,rejected,2025-09-01 23:26:39.499455,39.15,520.58
1e9bb86d-1e7e-49d7-a3ba-4875685edc7a,40a71b71-628a-460f-b888-a90217a99f27,b182a513-39f6-446a-8d09-f20ab016e260,pending,2025-10-08 10:06:46.819947,324.11,222.43
55b66ff2-afc3-4dc2-adc8-87696d188f00,453f50a0-6124-40c4-9c57-acb67b1c580d,2bb2ee77-61e9-44d2-b9f2-651149a42f98,accepted,2025-10-14 04:01:16.527292,293.68,304.44
cc5c7f09-98dd-4608-a2e8-19920aa7adfb,3d378740-2f9e-464a-9f92-61d65bdfc7f2,9203a533-4266-4bca-84d9-a886633d9239,accepted,2025-11-20 07:11:44.355943,451.15,66.88
307652bb-77d2-4eaf-88b0-90cd60afd5ea,601aa47f-75fd-4bc5-8457-109676429541,00a10016-7c15-4db1-9c47-5e1230b78936,pending,2026-02-01 16:21:55.816890,126.99,327.64
28d86bf4-eeee-4692-8e7e-d2494b991f6d,3321a920-687e-400c-a02c-2dc697a9fb6f,018f27a3-0d0d-48e3-8ca7-d9816bf11b8c,accepted,2025-11-06 08:51:18.450659,251.41,485.35
f1e177ee-83df-4981-85eb-f30d845b9746,4e3802f4-a4c9-427d-8457-85eb177abf78,5cf44aa1-0edc-4031-8cc0-5c60ac58f9ed,accepted,2026-03-11 20:14:43.230266,130.4,414.06
3d5adadd-f0f7-46b7-b1a3-cc5c2003165f,d9747fb1-b5c1-4ca1-93e9-b70045be80ed,064e29b3-d583-4927-a43a-624234454454,accepted,2025-07-12 13:42:32.154564,95.53,483.61
6d904202-9cff-40e2-b60c-ff4fc5cdf60b,3321a920-687e-400c-a02c-2dc697a9fb6f,7319da71-2c44-479c-b37c-1efc7c24f997,accepted,2026-03-06 03:51:35.650328,219.01,267.53
9fc1752b-ffb7-4e9c-9092-9b8c1671534f,3db98894-4223-482e-9260-8277a6e373ca,c692f093-256c-44d3-be28-270059633f56,accepted,2025-07-09 23:44:26.632771,249.93,474.68
4649fe0c-7b44-414d-a4ad-7c67033a4c38,58797f5c-8c3d-4298-902b-d44ac4cd582a,27e68da6-e956-402b-82f7-f7c8cfc39e90,accepted,2025-08-24 03:23:54.097917,40.71,460.92
81a1f3eb-00e5-4379-8c89-1eae1712fd37,226a19da-5b4c-4567-be5d-ffbb5d776edc,5cf44aa1-0edc-4031-8cc0-5c60ac58f9ed,accepted,2025-09-03 18:59:33.837676,38.81,459.95
62af095e-fff4-46f2-8626-c5dcc1d70dd5,cda3be38-8a4a-4c84-8655-7d4f4e277e08,b997845e-76e8-4247-b0e4-5fe430a776c4,accepted,2025-11-02 03:06:48.546971,106.42,766.8
1db4979c-b725-4ccb-8d86-dd967fafe6a5,5c464c10-b772-4b03-a505-5b2ac2dfd338,41f0a418-8a72-45df-8e28-6f8dfe6dcce6,accepted,2026-01-01 08:58:40.453946,441.68,583.74
b7d8690a-0f6a-456f-bf4d-7b23896603b4,e418bb89-3dd3-4f3f-ab55-a6a2c10f1c7e,1b375bf6-a284-4fe3-b1af-b8fbb696a744,pending,2025-10-18 12:47:12.131501,123.96,487.19
7984ef22-d4d1-4958-9b9e-c70538e2ef44,79461233-5e66-494e-8278-9b2645613ef4,c692f093-256c-44d3-be28-270059633f56,accepted,2025-07-23 01:35:02.806475,418.57,482.67
19f613e6-9ca2-4881-b9c6-e14509e25dbf,c9477322-b70f-4f5f-9000-b7b9c611757f,3f744130-ac9e-4b79-8aee-45ca108d1f0b,rejected,2025-04-12 14:52:49.950527,107.3,529.42
d4704a0f-bc2f-4618-bb9d-c9938f56f9c9,dc63c09e-64c7-4ddf-9f72-e44fdaf095a7,b997845e-76e8-4247-b0e4-5fe430a776c4,rejected,2025-09-01 04:04:00.744774,184.48,365.51
702dd8c3-4cea-45cb-be7e-f1fd7fff54cc,a206b8d6-b3f8-47c5-8a8a-3df1828dc77a,806fc8a8-1f0f-4371-9bf3-5c7878720973,accepted,2025-03-30 06:11:56.920174,205.02,91.31
5036a1fb-cc1e-43af-a63a-050b7844e95a,a613cc04-e2e4-4a12-a4ce-df533448f244,fac51ffd-8aaa-46f2-a9c3-bff2a2a9473e,rejected,2025-07-29 04:48:30.080374,262.09,338.74
492fe978-9853-4206-8d16-2fdd9038fc68,ace22025-b362-41bc-938d-e53412a2e5dc,251e4416-1dcc-43b3-a541-f07fc103e1ea,accepted,2025-06-29 08:59:29.129463,248.42,493.72
b4f989d4-0ca6-4abb-8b67-c141f1e5a393,cab67abd-1d77-436d-9894-7bc6010610f7,a8528709-0c4c-413f-9d08-b8ce4495b6b4,accepted,2025-11-06 23:32:04.588457,76.41,388.38
1d944eca-c77b-48ac-a887-6778486fc5fd,7b39df0f-468a-44b8-a1c0-70d0a8240b8e,251e4416-1dcc-43b3-a541-f07fc103e1ea,accepted,2026-03-08 11:55:15.755856,20.58,750.5
5b159b4c-7821-4f27-a40d-36f1b4225554,99f85de8-a328-4eea-b156-a2231ce0f144,6a360ddf-abaa-40c3-b583-1e53e92f4c22,accepted,2025-04-18 12:03:37.938871,221.93,700.49
64b13533-6d66-456f-a624-0aeb97fdb25a,9a7a7124-f751-4999-b93c-852e79f73f16,c5413235-9648-43ad-93db-50df7e4728f0,accepted,2025-10-19 12:06:14.999411,470.44,388.29
